id,text
514,"Poachers Putting Endangered Rhinos at Risk (AP) AP - Gangs of poachers in Congo have been slaughtering the world's minuscule population of northern white rhinos, reducing the population by about one-half in just more than a year, a key conservation organization said Friday.

Poachers Putting Endangered Rhinos at Risk (AP) AP - Gangs of poachers in Congo have been slaughtering the world's minuscule population of northern white rhinos, reducing the population by about one-half in just more than a year, a key conservation organization said Friday."
515,"Google to Give Yahoo More Stock to Settle Dispute Online search engine leader Google Inc. (GOOG) will surrender more than \$300 million of its stock to Yahoo Inc. (YHOO) in a settlement that removes a legal threat hanging over its IPO at the expense of enriching a nettlesome rival.

Google to Give Yahoo More Stock to Settle Dispute Online search engine leader Google Inc. (GOOG) will surrender more than \$300 million of its stock to Yahoo Inc. (YHOO) in a settlement that removes a legal threat hanging over its IPO at the expense of enriching a nettlesome rival."
516,"Oil and Economy Cloud Stocks' Outlook (Reuters) Reuters - Soaring crude prices plus worries\about the economy and the outlook for earnings are expected to\hang over the stock market next week during the depth of the\summer doldrums.

Oil and Economy Cloud Stocks' Outlook (Reuters) Reuters - Soaring crude prices plus worries\about the economy and the outlook for earnings are expected to\hang over the stock market next week during the depth of the\summer doldrums."
517,"Heavy water

Heavy water is like regular water except that instead of two hydrogen atoms and an oxygen atom (H20) it has two deuterium atoms and an oxygen atom (D20). Deuterium is a hydrogen atom with an extra neutron.\nWater is used in nuclear reactors to moderate the reaction speed, and to absorb heat. Nuclear fission starts by giving off neutrons that create a chain reaction. Any water around it absorbs those neutrons (becoming heavy water) and slows the reaction. If heavy water is used instead of regular hydrogen water, the neutrons are not absorbed. This means that less pure nuclear material can be used to sustain a reaction. For example unrefined uranium, which is much less expensive, can be used instead of enriched uranium."
518,"'Invisible' technology for Olympics Getting the technology in place for Athens 2004 is an Olympic task in itself.

'Invisible' technology for Olympics Getting the technology in place for Athens 2004 is an Olympic task in itself."
519,"Deep-Sea Vessel Puts Ocean Floor in Reach (AP) AP - A new deep-sea research vessel will be able to carry people to 99 percent of the ocean floor, diving deeper than the famed Alvin that pioneered the study of seafloor vents, plate tectonics and deep ocean creatures over the past 40 years.

Deep-Sea Vessel Puts Ocean Floor in Reach (AP) AP - A new deep-sea research vessel will be able to carry people to 99 percent of the ocean floor, diving deeper than the famed Alvin that pioneered the study of seafloor vents, plate tectonics and deep ocean creatures over the past 40 years."
520,"What is the 4th largest city in the U.S.?

Assuming that ""largest"" refers to the greatest population, the 4th largest city in the U.S. is Houston Texas."
521,"Oldsmobile: The final parking lot Why General Motors dropped the Oldsmobile. The four brand  paradoxes GM had to face - the name, the product, image re-positioning, and the consumer - all added up to a brand that had little hope of rebranding.

Oldsmobile: The final parking lot Why General Motors dropped the Oldsmobile. The four brand  paradoxes GM had to face - the name, the product, image re-positioning, and the consumer - all added up to a brand that had little hope of rebranding."
522,"what is the biggest number  in the world?

infinity \n\nand for those people..\n\ninfinity + 1, infinity x infinity\nand infinity ^ infinity"
523,"Why is the sky blue?

The sky is blue due to atmospheric scattering of blue light. Blue photons are the most energetic of the visible light photos, and interact more with the atmosphere as a result. To be clear, all colors get scattered, it s just that blue is affected the most because of it is more energetic.   A related effect happens around sunset. At this time of day, sunlight needs to travel through significantly more air to reach your eyes. The length of air is so long that nearly all the blue and green is scattered away before it reaches you. All that is left is yellows, oranges and reds, some of which reaches your eyes, and the rest scattered in the sky within your view."
524,"Can you recommend a good preschool with childcare around New York?

You don't specify-- do you mean around Manhattan? The Urban Baby message boards are a good and very active source of information: \nhttp://newyork.urbanbaby.com/community/messageboards_main.html\nI also like the GoCityKids site: \nhttp://www.gocitykids.com/?area=197\n\nI'd recommend contacting moms in your area for recommendations, and touring schools that are near your home. (GCK can help you find one in your neighborhood.)\n\nHere's a nationwide roundup of childcare websites: \nhttp://www.babycenter.com/refcap/baby/babychildcare/6104.html"
525,"Iraq Halts Oil Exports from Main Southern Pipeline (Reuters) Reuters - Authorities have halted oil export\flows from the main pipeline in southern Iraq after\intelligence showed a rebel militia could strike\infrastructure, an oil official said on Saturday.

Iraq Halts Oil Exports from Main Southern Pipeline (Reuters) Reuters - Authorities have halted oil export\flows from the main pipeline in southern Iraq after\intelligence showed a rebel militia could strike\infrastructure, an oil official said on Saturday."
526,"Cheqbook

Cheqbook is a cloud accounting Software-As-A-Service for small-to-medium business. Cheqbook automates downloading and categorizing transactions as well as offering invoicing (Accounts Receivable) bill pay (Accounts Payable) and reporting. The software is available via monthly subscription on Mac PC and tablet computers running a modern web browser. Subscriptions are tiered based on the number of companies or books being managed. Accountants and business owners can share their books."
527,"Waters Corporation

Waters Corporation is a publicly traded laboratory analytical instrument and software company headquartered in Milford Massachusetts."
528,"HP partners with 3G gear maker Major cell phone infrastructure provider plans to use HP's telecom software in 3G mobile network gear.

HP partners with 3G gear maker Major cell phone infrastructure provider plans to use HP's telecom software in 3G mobile network gear."
529,"Banca di Credito Sardo

The Banca di Credito Sardo SpA is an italian bank headquartered in Cagliari Sardinia. It was established in 2009 after the fusion with the Banca CIS (acronym of Credito Industriale Sardo) and the financial group Intesa Sanpaolo.Template:What?The Bank has 1200 employees 116 bank offices and 240000 clients.The head office building located in Cagliari was designed by the italian architect Renzo Piano."
530,"Studies Find Rats Can Get Hooked on Drugs (AP) AP - Rats can become drug addicts. That's important to know, scientists say, and has taken a long time to prove. Now two studies by French and British researchers show the animals exhibit the same compulsive drive for cocaine as people do once they're truly hooked.

Studies Find Rats Can Get Hooked on Drugs (AP) AP - Rats can become drug addicts. That's important to know, scientists say, and has taken a long time to prove. Now two studies by French and British researchers show the animals exhibit the same compulsive drive for cocaine as people do once they're truly hooked."
531,"Earth is Rare, New Study Suggests (SPACE.com) SPACE.com - Flip a coin. Heads, Earth is a common sort of planet. Tails, and ours is as unusual as a coin landing on edge. That's about the state of knowledge for scientists who ponder the question of our planet's rarity.

Earth is Rare, New Study Suggests (SPACE.com) SPACE.com - Flip a coin. Heads, Earth is a common sort of planet. Tails, and ours is as unusual as a coin landing on edge. That's about the state of knowledge for scientists who ponder the question of our planet's rarity."
532,"Monster (company)

Monster Inc. is an American company that manufactures and markets 6000 different products but is best known for audio and video cables. It also produces speakers headphones power strips mobile accessories and audio devices for automobiles. The company was founded by an audiophile and engineer Noel Lee in 1979 by experimenting with different ways to build audio cables."
533,"Fargo Moorhead Metro Area Transit

Fargo Moorhead Metro Area Transit (popularly known as MAT or MATBUS) is a bus company serving the Fargo North Dakota and Moorhead Minnesota Metropolitan area."
534,"what's the best Sirius satellite radio to get?

You want one of the dockable tuners, all of them have some sort of line out capability.  After that the prime factor is form factor and UI.  I prefer the look of the Clarion but the JVC and Audiovox are also good.  Also, if you have broadband at home, you don't need a tuner, all sirius subscribers can stream Sirius channels via the internet for free."
535,"Globoforce

Globoforce is a multinational company co-headquartered in Southborough Massachusetts and Dublin Ireland providing cloud-based (software as a service) human capital management (HCM) software solutions. Its social recognition solutions are designed for employees to recognize and reward each other as incentive for performance and behaviors that are mapped to company values. A private corporation Globoforce is co-headquartered in Southborough Massachusetts and Dublin Ireland."
536,"Is Thanksgiving only celebrated in the United States?

No, Canadians have Thanksgiving too."
537,"Dunnhumby

Dunnhumby is a United Kingdom-based customer science company that helps retailers and brands analyze data in order to improve customer experiences and build loyalty."
538,"Kerry's Disgusting Ad \\A few days ago Kerry sent around this ad:\\""Yesterday, the Bush-Cheney campaign, losing any last sense of decency, placed\a disgusting ad called ""The Faces of John Kerry's Democratic Party"" as the\main feature on its website. Bizarrely, and without explanation, the ad places\Adolf Hitler among those faces.""\\""The Bush-Cheney campaign must pull this ad off of its website. The use of\Adolf Hitler by any campaign, politician or party is simply wrong.""\\Which of course is a mistake.  I went and downloaded the video (which is just\stupid btw.  Not a masterpiece by any means.) and there are shots of Hitler in\there, but only from the MoveOn contest from a few months back.\\Here's the problem.  The ...\\

Kerry's Disgusting Ad \\A few days ago Kerry sent around this ad:\\""Yesterday, the Bush-Cheney campaign, losing any last sense of decency, placed\a disgusting ad called ""The Faces of John Kerry's Democratic Party"" as the\main feature on its website. Bizarrely, and without explanation, the ad places\Adolf Hitler among those faces.""\\""The Bush-Cheney campaign must pull this ad off of its website. The use of\Adolf Hitler by any campaign, politician or party is simply wrong.""\\Which of course is a mistake.  I went and downloaded the video (which is just\stupid btw.  Not a masterpiece by any means.) and there are shots of Hitler in\there, but only from the MoveOn contest from a few months back.\\Here's the problem.  The ...\\"
539,"what is the cause for headaches

There are several possible causes for headaches.  According to a Chiropractor friend of mine, dehydration is a major cause.  For example, too many Margaritas one night can leave you seriously dehydrated, hung over and with a headache the next day.\nOther causes are stress, allergies, etc. Dr. Hoffman's reference below explains some of these in detail."
540,"Hebmüller

The coachbuilding company Hebmüller And Sons was founded in 1889 by Joseph Hebmüller it was established in the town of Wuppertal in Germany.At start it constructed horsedrawn carriages but after the death of the founder Joseph in 1919 his sons started building bodies to automobiles."
541,"if a plane was on some type of treadmill that detects speed, will it ever take off?

If the plane is on a treadmill like the ones we run on at the gym, then it won't really be 'going' anywhere and will not take off because no air is passing by the wings to generate lift.  \n\nI think you might have to clarify this one further..."
542,"Researchers seek to untangle the e-mail thread E-mail is a victim of its own success. That's the conclusion of IBM Corp. researchers in Cambridge, who have spent nearly a decade conducting field tests at IBM and other companies about how employees work and use electronic mail. It's clear to them that e-mail has become the Internet's killer application.

Researchers seek to untangle the e-mail thread E-mail is a victim of its own success. That's the conclusion of IBM Corp. researchers in Cambridge, who have spent nearly a decade conducting field tests at IBM and other companies about how employees work and use electronic mail. It's clear to them that e-mail has become the Internet's killer application."
543,"Storage, servers brings down HP results Hewlett-Packard blindsided analysts with news that its third- and fourth-quarter earnings would badly miss estimates primarily because of problems in its server and storage division.

Storage, servers brings down HP results Hewlett-Packard blindsided analysts with news that its third- and fourth-quarter earnings would badly miss estimates primarily because of problems in its server and storage division."
544,"Who invented the mouse?

According to the bible, it was God.\nAccording to Darwin, it was natural evolution.\nMany others will convince you that it was Steve Jobs and Apple.\n\nThe answer, according to http://www.superkids.com/aweb/pages/features/mouse/mouse.html, is Doug Engelbart.\n\n(which I found via this Yahoo! Search http://myweb2.search.yahoo.com/search?p=who+invented+the+mouse.)"
545,"Vonage hangs up on some callers VoIP company suffers ""delays,"" the second glitch in two weeks. Those affected are told to reboot their adaptors.

Vonage hangs up on some callers VoIP company suffers ""delays,"" the second glitch in two weeks. Those affected are told to reboot their adaptors."
546,"Reds Knock Padres Out of Wild-Card Lead (AP) AP - Wily Mo Pena homered twice and drove in four runs, helping the Cincinnati Reds beat the San Diego Padres 11-5 on Saturday night. San Diego was knocked out of a share of the NL wild-card lead with the loss and Chicago's victory over Los Angeles earlier in the day.

Reds Knock Padres Out of Wild-Card Lead (AP) AP - Wily Mo Pena homered twice and drove in four runs, helping the Cincinnati Reds beat the San Diego Padres 11-5 on Saturday night. San Diego was knocked out of a share of the NL wild-card lead with the loss and Chicago's victory over Los Angeles earlier in the day."
547,"NTP in Debian \\The Network Time Daemon (NTP  Daemon) implementation within Debian leaves a\lot to be desired.\\First off they don't include it with a working config.  You have to create your\own /etc/ntpd.conf.  To make matters worse the configuration doesn't accept DNS\names so you have to manually enter IPs.  Fun.  I can understand that they might\not want to provide ONE configuration and overwhelm one or two NTP servers but\they can provide a dynamic config that balances load among all available\servers.  There is of course the public serves list  but you have to Google\for it.\\All you really need to do here is enter a list of servers:\\server time.nist.gov\\server 192.43.244.18\

NTP in Debian \\The Network Time Daemon (NTP  Daemon) implementation within Debian leaves a\lot to be desired.\\First off they don't include it with a working config.  You have to create your\own /etc/ntpd.conf.  To make matters worse the configuration doesn't accept DNS\names so you have to manually enter IPs.  Fun.  I can understand that they might\not want to provide ONE configuration and overwhelm one or two NTP servers but\they can provide a dynamic config that balances load among all available\servers.  There is of course the public serves list  but you have to Google\for it.\\All you really need to do here is enter a list of servers:\\server time.nist.gov\\server 192.43.244.18\"
548,"Greatist

Greatist is a fitness health and happiness Internet media startup. Founded in 2011 by Derek Flanzraich. Acknowledged for its high-quality content aimed primarily at an 18-35 audience the site now reaches over 4 million unique visitors per month with its traffic driven primarily by social media."
549,"Why Windows isn't Unix \\""I first heard about this from one of the developers of the hit game SimCity, who\told me that there was a critical bug in his application: it used memory right\after freeing it, a major no-no that happened to work OK on DOS but would not\work under Windows where memory that is freed is likely to be snatched up by\another running application right away. The testers on the Windows team were\going through various popular applications, testing them to make sure they\worked OK, but SimCity kept crashing. They reported this to the Windows\developers, who disassembled SimCity, stepped through it in a debugger, found\the bug, and added special code that checked if SimCity was running, and if it\did ...\\

Why Windows isn't Unix \\""I first heard about this from one of the developers of the hit game SimCity, who\told me that there was a critical bug in his application: it used memory right\after freeing it, a major no-no that happened to work OK on DOS but would not\work under Windows where memory that is freed is likely to be snatched up by\another running application right away. The testers on the Windows team were\going through various popular applications, testing them to make sure they\worked OK, but SimCity kept crashing. They reported this to the Windows\developers, who disassembled SimCity, stepped through it in a debugger, found\the bug, and added special code that checked if SimCity was running, and if it\did ...\\"
550,"Does anyone know a good apartment rental agency around Washington DC?

I've had personal experience with Archstone apartments and Summit (just bought by Camden) apartments in the past two years. While neither one is stellar, both were acceptable. Both of these were in the Northern Virginia area - bedroom communities for D.C. \n\nBest of luck apartment hunting! The housing market around here is absolutely insane."
551,"Is it legal to publicly rate medical doctors?

NOT LEGAL ADVICE:\nAs long as you make it clear that you are offering your opinion, then your ratings will be protected by the US Constitution's 1st Amendment protection for free speech. (You are in the US, right?)  \n\nIf you falsely or misleadingly indicate that your rankings are based on something other than your opinion, then there may be liability for libel or even fraud.  However, if the rankings are based on some criteria other than your opinion, and you are explicit about the basis for the rankings and truthful about the results, you are similarly protected.  \n\nShouldn't be a difference for medical or mechanical rankings. But, keep in mind that if people rely on your endorsement and then something goes wrong, they may seek to hold you liable.  The best protection against this is to be explicit about your sources (opinion, etc.) and have a lawyer advise you.\n\nGood luck!"
552,"Thune

Thunes Mekaniske Værksted A/S Thune for short was a Norwegian manufacturing company that among other things built locomotives. The production facilities were last located at Skøyen."
553,"How come stars are generally round?

Largely because of the massive amounts of gravitational force involved.  A sphere is the only sustainable shape when talking about forces of that magnitude.  Stars are incredibly dense towards their core, and over billions of years the matter will coalesce in a sphere like shape."
554,"The Beautiful Music

The Beautiful Music (TBM) is a Canadian record label started in 2002 by Wally Salem specializing in indie pop. Acts include Skytone Nick Danger & the Danger City Rebels The Mules Jeremy Gluck Dot Dash The Higher Elevations and The Social Icons. TBM has gained popularity since 2004 as the label that is releasing a ten volume tribute series to the Television Personalities.Articles on the TVP Tribute SeriesDetour Magazine[1]Stylus Magazine[2]HIPCRANK Magazine[3]"
555,"Scientists given cloning go-ahead The first request by British scientists to clone human embryos has been granted by experts.

Scientists given cloning go-ahead The first request by British scientists to clone human embryos has been granted by experts."
556,"Java3D - Half Right \\SUN has announced that Java3D will be released in a different manner than any\other SUN project in existence.\\""We announce the availability of the source code for the Java 3D API on\java.net.  We are involving developers in the evolution of the Java 3D API.\Come join the Java 3D projects on java.net, and download the source code for\the core Java 3D API, vecmath, the Java 3D core utilities, and the Java 3D\program examples.""\\The key thing here is that they have provided the core utils under a BSD license\and even have the CVS available .\\Good job SUN!  You're headed in the right direction!\\Here's the only problem:\\""We are releasing the source code for the j3d-core and vecmath projects u ...\\

Java3D - Half Right \\SUN has announced that Java3D will be released in a different manner than any\other SUN project in existence.\\""We announce the availability of the source code for the Java 3D API on\java.net.  We are involving developers in the evolution of the Java 3D API.\Come join the Java 3D projects on java.net, and download the source code for\the core Java 3D API, vecmath, the Java 3D core utilities, and the Java 3D\program examples.""\\The key thing here is that they have provided the core utils under a BSD license\and even have the CVS available .\\Good job SUN!  You're headed in the right direction!\\Here's the only problem:\\""We are releasing the source code for the j3d-core and vecmath projects u ...\\"
557,"Deutsche Grammophon

Deutsche Grammophon is a German classical record label which was the foundation of the future corporation to be known as PolyGram. It is now part of Universal Music Group (UMG) since its acquisition and absorption of PolyGram in 1999 and it is also UMG's oldest active label. It is also the oldest surviving established record company."
558,"Experts Downplay Texas Shark Attacks (AP) AP - Three shark attacks off the Texas coast in the past two months are unusual but don't mean there are more sharks than normal along the beach or that they are getting bolder, marine biologists and other experts say.

Experts Downplay Texas Shark Attacks (AP) AP - Three shark attacks off the Texas coast in the past two months are unusual but don't mean there are more sharks than normal along the beach or that they are getting bolder, marine biologists and other experts say."
559,"What is the other nickname of Georgia besides Peach State?

Empire State of the South"
560,"Indians fill rail skills shortage Network Rail flies in specialist Indian engineers to work on the West Coast Mainline because of a UK skills shortage.

Indians fill rail skills shortage Network Rail flies in specialist Indian engineers to work on the West Coast Mainline because of a UK skills shortage."
561,"Kansas Academy of Science

The Kansas Academy of Science is a public organization for the promotion and promulgation of scientific research in the state of Kansas United States. It was created as the Kansas Natural History Society at a meeting at Lincoln College (now Washburn University) in Topeka. The first president was Benjamin Franklin Mudge the former State Geologist and a professor at the Kansas State Agricultural College (now Kansas State University)."
562,"Target Australia

Target Australia Pty Ltd is an Australian department store chain owned by the Wesfarmers Group (formerly by the Coles Group). It operates 183 Target stores and 125 Target Country stores across Australia making 308 combined stores with its national store support office located in North Geelong Victoria. It sells clothing cosmetics toys homewares electrical and consumer electronics but not food."
563,"Off Madison Ave

Off Madison Ave is a full-service marketing communications firm based in Tempe Arizona. The firm was founded by partners David Anderson and Roger Hurni. Off Madison Ave specializes in new media strategic planning interactive marketing public relations advertising market research and strategies and media planning. Both partners have received the American Advertising Federation's Phoenix Chapter Ad Person of the Year - Hurni in 2007 and Anderson in 2002."
564,"China Sandi Holdings

China Sandi Holdings Limited(Short name China Sandi Holdings) formerly China Grand Forestry Resources Group Limited and China Grand Forestry Green Resources Group Limited is a public company engaged in the ecological forestry business in China. It involves in tree plantation and the manufacture and distribution of timber.It was established in 1991 with the origin name of Good Fellow Group Limited. It was listed on the Hong Kong Stock Exchange in 1998. It is headquartered in Hong Kong."
565,"Puregold

Puregold Price Club Inc. (PSE: PGOLD) is a chain of supermarkets in the Philippines established in 1998.It began in 1998 when Puregold opened its first branch in Mandaluyong City. Presently it has grown into a retail chain with more than 200 stores nationwide.In 2011 Puregold Price Club went public and inaugurated as listing on the Philippine Stock Exchange.In 2012 Puregold acquired Kareila Management Corp. which owns S&R Membership Shopping and Parco."
566,"Does anyone know a good tutoring service for k-12 around Philadelphia?

Please try http://www.TutorVista.com for high-quality tutoring for K-12 and College students.\n\nWe offer UNLIMITED tutoring hours in all subjects for only $99.99 a month! The tutoring is done over the Internet. It is one-on-one tutoring, one tutor per student. You can try it FREE - two hours of tutoring to try it for yourself! \n\nVisit http://www.TutorVista.com or call 866-735-0516 (toll-free)"
567,"The Next Great Space Race: SpaceShipOne and Wild Fire to Go For the Gold (SPACE.com) SPACE.com - A piloted rocket ship race to claim a  #36;10 million Ansari X Prize purse for privately financed flight to the edge of space is heating up.

The Next Great Space Race: SpaceShipOne and Wild Fire to Go For the Gold (SPACE.com) SPACE.com - A piloted rocket ship race to claim a  #36;10 million Ansari X Prize purse for privately financed flight to the edge of space is heating up."
568,"Cruise & Maritime Voyages

Cruise & Maritime Voyages is a passenger shipping company headquartered in Essex United Kingdom."
569,"Google, Yahoo Settle Patent and Share Disputes Google and Yahoo announced today that they have resolved two contentious issues between the companies.

Google, Yahoo Settle Patent and Share Disputes Google and Yahoo announced today that they have resolved two contentious issues between the companies."
570,"Should the A's trade Zito this off-season?

IMHO, the A's will be traded Zito this off-season or in the middle of next season.  The ""Money-ball"" philosophy has been working for them and they will continue.  Trading Zito will also get them some good young players too."
571,"Should cell phones and PDAs be allowed in school? Why or why not?

I don't think Cell Phones and PDAs should be allowed since students may spend lot of time playing with (and showing off) the  cool features of these gadgets. Also, some features can be misused (eg. camera phones). For communicating during emergency situations, I am sure school phones can be used."
572,"How do I end a date with a girl I'm not interested in?

It's best to be honest. She'll appreciate you not wasting her time."
573,"What is the role of music in evolution?

There's also an interesting section on how birdsong matches some very intellectual Music Theory in the book Animals in Translation.  The conclusion seems to be that music might be a precursor to language in brain formation.\n\n(Check around page 278 on Look Inside at the Amazon link below, or search for ""birdsong"")"
574,"Grinnell Mutual

Grinnell Mutual Reinsurance Company is a mutual reinsurance company based in Grinnell Iowa. The company operates in 12 midwestern states reinsuring 250 mutual insurance companies.The company earned an A rating from AM Best for 2014."
575,"T. Rex Had Teen Growth Spurt, Scientists Say (Reuters) Reuters - Tyrannosaurus Rex grew incredibly fast\during a teenaged growth spurt that saw the dinosaur expand its\bulk by six times, but the fearsome beasts ""lived fast and died\young,"" researchers said on Wednesday.

T. Rex Had Teen Growth Spurt, Scientists Say (Reuters) Reuters - Tyrannosaurus Rex grew incredibly fast\during a teenaged growth spurt that saw the dinosaur expand its\bulk by six times, but the fearsome beasts ""lived fast and died\young,"" researchers said on Wednesday."
576,"Namco Networks

Namco Networks America Inc. is a developer and publisher of small-scale games targeting the mobile and casual game markets. The startup company based in San Jose California was strategically acquired by Namco Bandai Holdings and renamed as Namco Networks to serve as its mobile games division."
577,"The New Monthly Magazine

The New Monthly Magazine was a British monthly magazine published by Henry Colburn between 1814 and 1884."
578,"The Age of Doom In 1993 six geeks had a digital nightmare that changed the culture. It's about to get far creepier

The Age of Doom In 1993 six geeks had a digital nightmare that changed the culture. It's about to get far creepier"
579,"Sneaky Pete's

Sneaky Pete's is a Birmingham Alabama-based chain of hot-dog restaurants founded by Pete Graphos in 1966 and sold to the present-owner Bernard D'Amico in 1986. Sneaky Pete's corporate offices are located in Vestavia Hills Alabama. As part of its franchise plan many Sneaky Pete's stores are located inside gas station convenience stores under the nameplate Sneaky Pete's Express."
580,"How to get rid of stretch marks after pregnancy?

One word: Strivectin. And, its been reappropriated by the pretty people as a fantastic facial wrinkle cream. Everyone I know swears by it. Banish the stretch marks and forego the Preparation-H. All at the same time. :-)"
581,"Intel Shows Wireless Transceiver Prototype 90-nanometer radio chip promises more power than current CMOS technology.

Intel Shows Wireless Transceiver Prototype 90-nanometer radio chip promises more power than current CMOS technology."
582,"How to fight graft and corruption?

If it is in a corporation, there are special laws to grant you whistleblower status, and you can move into this role under a degree of legal protection from retribution.\n\nIf it is in a government, then it can be very difficult depending on the nature of the government.  Dictatorships are notorious for systemic corruption, and there is little that can be done without coup or significant intervention (or perhaps populist uprising, although you'd be risking your life).  In a democracy, the corruption is of a softer sort, and you may be able to counter-act it via a public interest campaign, or story presented to the news media.\n\nNow if the graft and corruption is within your own heart... that's a real toughie.  It requires a degree of personal strength and conviction to ideals which extend beyond your person.  I think all human beings have the capacity for such strength and compassion, but it requires a willingness to make the hard choices both for yourself and your community."
583,"Columnists: Redmond's Salvation Service Pack 2 for XP represents a sea change in Microsoft's security posture. Here's why you should ignore the naysayers and start planning your upgrade.\

Columnists: Redmond's Salvation Service Pack 2 for XP represents a sea change in Microsoft's security posture. Here's why you should ignore the naysayers and start planning your upgrade.\"
584,"If light travels faster than sound, then why do we hear sound first and then see picture when we turn on TV ?

In most cases, the television needs to 'warm-up' its cathode ray tube before it can start to display an image on the screen.\n\nThe audio coils require much less charging time and can start to emit sound sooner than we can see the image on the television."
585,"Panago

Panago is a Canadian pizza delivery and takeout chain with over 180 locations across 6 provinces. Panago is a franchise business with each location being franchisee-owned and operated. In 2012 Panago served more than 12 million pizzas and generated over 135 million dollars in sales."
586,"Finance Trust Bank

Finance Trust Bank (FTB) commonly called Finance Trust is a commercial bank in Uganda. It is licensed by the Bank of Uganda the central bank and national banking regulator."
587,"What should I have in my disaster emergency kit stored out side my house?

it's probably not a bad idea to stock up on the following: flashlight, battery powered radio (and batteries), non-perishable food (i.e. canned food and juices), non-electric can opener, bottled water, medications (both non-prescription and prescription if taking any regularly), first aid kit, paper plates, cups, and plastic utensils, toothbrushes, toothpaste, comb, brush, contact lens supplies, and feminine hygiene supplies, plastic garbage bags and ties, change of clothes and shoes, and an extra pair of prescription glasses if needed.<br />\nthe red cross offers a checklist for an emergency kit, the link is below."
588,"Angstrem (company)

Angstrem Group (Russian: ОАО «Ангстрем» named after angstrom) is a group of Russian companies one of the largest manufacturers of integrated circuits in Eastern Europe.The group includes: OAO Angstrem (the parent company design and manufacturing of electronic products and semiconductors); OAO Angstrem-M (custom design of integrated circuits staff training); OAO Angstrem-T (under-construction plant with 130-90 nm topology); OAO Angstrem-2M NGO Angstrem OAO Antek↑"
589,"McCarthy Tétrault

McCarthy Tétrault LLP is a law firm with offices in Canada’s major commercial centres and in London UK."
590,"CIB Bank

CIB Bank is the second-biggest commercial bank in Hungary after the 1 January 2008 merger with Inter-Európa Bank. This follows the 2007 merger of their respective Italian parent companies Banca Intesa and Sanpaolo IMI to form Intesa Sanpaolo."
591,"What is the difference betwen a close knit family and extended family?

A close knit family is simply a family that is close--it could apply to a nuclear family (mom, dad, kids) or extended family (cousins, uncles, grandparents).\nAn extended family describes a family unit that extends beyond mom, dad, and kids to include cousins, uncles/aunts, and grandparents."
592,"E. D. Abbott Ltd

Abbott of Farnham E D Abbott Limited was a British coachbuilding business based in Farnham Surrey trading under that name from 1929. A major part of their output was under sub-contract to motor vehicle manufacturers. Their business closed in 1972."
593,"'Madden,' 'ESPN' Football Score in Different Ways  PROVIDENCE, R.I. (Reuters) - Was absenteeism a little high  on Tuesday among the guys at the office? EA Sports would like  to think it was because ""Madden NFL 2005"" came out that day,  and some fans of the football simulation are rabid enough to  take a sick day to play it.

'Madden,' 'ESPN' Football Score in Different Ways  PROVIDENCE, R.I. (Reuters) - Was absenteeism a little high  on Tuesday among the guys at the office? EA Sports would like  to think it was because ""Madden NFL 2005"" came out that day,  and some fans of the football simulation are rabid enough to  take a sick day to play it."
594,"Thoughts on the Google IPO About the Google IPO\\For the past nine months the financial and Internet world has been watching Google in anticipation of what could be the largest Initial Public Offering of stock in history. If you are reading this column and have not been living on Mars for the past year, you ...

Thoughts on the Google IPO About the Google IPO\\For the past nine months the financial and Internet world has been watching Google in anticipation of what could be the largest Initial Public Offering of stock in history. If you are reading this column and have not been living on Mars for the past year, you ..."
595,"Mater Health Services

Mater Health Services is a public and private collocated hospital and health care provider located in and around the corner of Stanley Street and Annerley Road South Brisbane Queensland. Australia. Mater Health Services provides care for some 500000 patients each year. The Mater was established in 1906 by the Sisters of Mercy."
596,"Armchair Arcade

Armchair Arcade is a video game journalism website based in the United States."
597,"Google IPO Registration Ends Today Google IPO Registration Ends Today\\Google has set their IPO registration deadline at today for investors to register for the Google initial public offering.\\Investors wishing to participate in Google's initial public offering have until 5 pm today to register for the auction at ipo.google.com, according to a statement issued Tuesday on ...

Google IPO Registration Ends Today Google IPO Registration Ends Today\\Google has set their IPO registration deadline at today for investors to register for the Google initial public offering.\\Investors wishing to participate in Google's initial public offering have until 5 pm today to register for the auction at ipo.google.com, according to a statement issued Tuesday on ..."
598,"Guitar Player Honors GarageBand Guitar Player magazine announced during the summer NAMM show in Nashville that it has awarded GarageBand the magazine #146;s reader #146;s choice for Best Software of 2004. Jul 29

Guitar Player Honors GarageBand Guitar Player magazine announced during the summer NAMM show in Nashville that it has awarded GarageBand the magazine #146;s reader #146;s choice for Best Software of 2004. Jul 29"
