id,text
606,"do i need to pay tax before filing tax return if i sell my ISO stock options this year?

As you may know, NQSO (non qualifying stock options) have tax withheld at source as soon as you exercise, so theoretically you don't have to pay any estimated tax on NQSO exercises/sales (although see * below).\n\nWith Incentive Stock Options (ISO) though, the situation is quite different.\n\nIt sounds like you plan to exercise and sell your ISOs on the same day.  If so, then this is what's called a ""disqualifying disposition"".  In other words, you will be liable for ordinary income tax on the spread (sale price - exercise price).  \n\nIn general, the IRS wants you to pay tax in the quarter in which the related income is earned.  So you theoretically should pay the estimated tax at your standard income tax rate in the same quarter you exercise and sell ISOs.  You do this by filing an Estimated Tax payment.\n\n\nHowever, there is a way to postpone filing these taxes until your normal April next year tax return.     The following information is sourced from See http://www.fool.com/school/taxes/taxes35.htm. \n\n1.  The simplest way is just to suck it up and not worry about paying a penalty for underpayment of taxes.  Depending on how much you think you can earn on your money, and when you were supposed to pay the tax, this may be a win for you (this used to happen a lot during the dotcom/IPO days of 1999-2000).  Be wary though that you probably can't keep doing this year after year without the IRS getting on your case. \n\n2.  Alternatively, you can avoid the underpayment penalty *if* any of the following are true\n\na) you owed no tax at all in the prior tax year (and were a US citizen/resident for all of that year)\n\nb) you expect to owe less than $1000 in tax this year (unlikely, since you're exercising ISOs)\n\nc) your ordinary income tax withholding (e.g. from your wages and/or NQSO exercise) will exceed 90% of this year's tax bill.  This may happen if your ISO exercise/sale is less than around 10% of your total income for the year.\n\nd) your ordinary income tax withholding (from wages and/or NQSO) is greater than 100% of your last year's tax liability and your previous year's Adjusted Gross Income was < $150,000.   If your previous year's AGI was >= $150,000 (lucky you), then you need to pay at least 110% of last year's tax liability in order to avoid a tax underpayment penalty.\n\n\n\nClear?  As mud?\nOption d) is usually the easiest one to satisfy if you're making a large ISO exercise in this year only, particularly if you got a raise this year and are hence paying more taxes than last year anyway.\n\nHowever, you may also want to consider whether you should do an exercise and hold (for 1 year) to pay long term capital gains tax (15%) instead of your ordinary W2 income tax rate (probably 25-35%).  \n\nIf you do, you will *still* be subject to tax this year, due to the dreaded AMT (Alternative Minimum Tax), but you can use that AMT tax liability as a credit for future years when your AMT is less than your ordinary income tax.  However, that's a topic for a whole 'nother question/answer.   \n\n\n* Even with NQSOs, if the amount held at source is less than your eventual tax rate for the year,  you may be subject to tax penalties unless you meet one of the exceptions listed in a) through d) above."
607,"Google to Pay Yahoo to Settle Patent Dispute  SEATTLE (Reuters) - Google Inc. &lt;GOOG.O&gt; on Monday again  boosted the number of shares it plans to sell in its initial  public offering, saying it will issue 2.7 million shares to  Yahoo Inc. &lt;YHOO.O&gt; to settle a lawsuit over technology used to  display ads.

Google to Pay Yahoo to Settle Patent Dispute  SEATTLE (Reuters) - Google Inc. &lt;GOOG.O&gt; on Monday again  boosted the number of shares it plans to sell in its initial  public offering, saying it will issue 2.7 million shares to  Yahoo Inc. &lt;YHOO.O&gt; to settle a lawsuit over technology used to  display ads."
608,"Fake goods tempting young adults Young people are increasingly happy to buy pirated goods or illegal download content from the net, a survey shows.

Fake goods tempting young adults Young people are increasingly happy to buy pirated goods or illegal download content from the net, a survey shows."
609,"What's the name of Paris Hilton's pet dog?

Tinkerbell is the name of her chihuahua, who famously went missing last year but was soon after found hiding in Paris's closet!"
610,"Shiply

Shiply is a UK-based limited company providing an internet marketplace where transport service requesters may list items they need to move and where providers of transport services can bid in a reverse auction format."
611,"Lazy Acres Market

Lazy Acres Market Inc. is a small chain of two grocery stores for natural and organic foods gourmet foods supplements and body care products as well as eco-friendly goods. The stores in Santa Barbara and Long Beach are owned and operated by Bristol Farms a chain purchased by Supervalu in 2010.The original store in Santa Barbara was funded in 1991 by Jimmy Searcy Hugo van Seenus and Irwin Carasso."
612,"how can i watch soccer on tv in California?

Your best bet is to look at soccertv.com which has the schedule. The channels you want are:  Fox Soccer channel (Premiership, bundesliga and Italian Serie A)  Setanta (Chelsea TV and Champions League)  Gol (SPanish and Latam Soccer)  These are all available via Directv    If you want to go to a pub the best is Mad dog in the fog in San Francisco, Fibbar Magees in Sunnyvale is good for lunch time champions league games."
613,"News: UK police issue 'vicious' Trojan alert Britain's top cybercrime fighters have joined up with the banking industry today in warning of the latest attempt to defraud online banking customers.\

News: UK police issue 'vicious' Trojan alert Britain's top cybercrime fighters have joined up with the banking industry today in warning of the latest attempt to defraud online banking customers.\"
614,"Avon (publisher)

Avon Publications was an American paperback book and comic book publisher. As of 2010 it is an imprint of HarperCollins publishing primarily romance novels."
615,"Jaycar

Jaycar is an Australian based electronics retailer dealing in electronic components and related products for the electronics enthusiast. It was founded in 1981 when a former Dick Smith Electronics employee Gary Johnston purchased John Carr & Co. Pty Ltd.Jaycar has 74 stores and more than 150 authorised stockists and agents throughout Australia and New Zealand that carry products from Jaycar's Electus Distribution wholesale division."
616,"Capturing light in a container

So the answer to your specific question is 'no'.  The problem is that if the container shines, it means that light and energy is being lost and will eventually run out.  There are materials that will glow for a long time due to radioactive decay or via chemical processes, but all of these are using up their 'fuel' in the process and will eventually run out.\nSome radioactive substances have a pretty long half-life and will appear to glow steadily without much decay over the scale of a human lifetime.\nNow, to get more generalized... it is possible to trap light in a container that doesn't shine. Scientists have been able to free light in its place using supercooled clouds of sodium which are naturally opaque, but can temporarily transmit light when altered via a laser beam.  If the laser is shut off, a light beam that is passing through the cloud will be temporarily frozen in place.  Australian scientists have recently been able to extend this interaction to be nearly as long as a second.\nOnce the laser is reintroduced the beam is recovered and continues on its way.  Now all this is a little debatable, since the photons actually get temporarily swallowed up by the material.  The photons that come out afterwards have the same configuration and quantum state as what went in, but whether they are exactly the same photons is more of a question for philosophy than for physics."
617,"Heavy water

Heavy water is like regular water except that instead of two hydrogen atoms and an oxygen atom (H20) it has two deuterium atoms and an oxygen atom (D20). Deuterium is a hydrogen atom with an extra neutron.\nWater is used in nuclear reactors to moderate the reaction speed, and to absorb heat. Nuclear fission starts by giving off neutrons that create a chain reaction. Any water around it absorbs those neutrons (becoming heavy water) and slows the reaction. If heavy water is used instead of regular hydrogen water, the neutrons are not absorbed. This means that less pure nuclear material can be used to sustain a reaction. For example unrefined uranium, which is much less expensive, can be used instead of enriched uranium."
618,"Red-Footed Falcon Sighted in Mass. (AP) AP - A red-footed falcon spotted for the first time in North America is enticing birdwatchers to Martha's Vineyard.

Red-Footed Falcon Sighted in Mass. (AP) AP - A red-footed falcon spotted for the first time in North America is enticing birdwatchers to Martha's Vineyard."
619,"is there a good art school in the San Francisco bay area?

I visited the SF Art Institute a few years ago with my brother, who was considering an art school for his undergrad work, and we were pretty impressed with the student work and facilities.    http://www.sanfranciscoart.edu/"
620,"Report: Los Alamos lab needs better hardware inventory In a report this week, the U.S. Department of Energy said inventory controls at the Los Alamos National Laboratory were not robust enough, and some computers were never entered into the lab's inventory database.

Report: Los Alamos lab needs better hardware inventory In a report this week, the U.S. Department of Energy said inventory controls at the Los Alamos National Laboratory were not robust enough, and some computers were never entered into the lab's inventory database."
621,"Waters Corporation

Waters Corporation is a publicly traded laboratory analytical instrument and software company headquartered in Milford Massachusetts."
622,"Development Alternatives Incorporated

For other uses of the acronym see DaiDAI or Development Alternatives Inc. is a private development company based in Washington D.C.In 2010 it received $382491550.13 of contract funding by USAID to deliver development services.DAI operates offices in Central and North America Europe Sub-Saharan Africa the Middle East and South Asia."
623,"Seiter & Miller Advertising

Seiter & Miller Advertising is an independently owned full service advertising agency based in New York City. Seiter & Miller was founded over 20 years ago by defectors from some of the largest advertising agencies in the country. Seiter & Miller is a member of AMIN Worldwide (Advertising and Marketing International Network) a global alliance of independently owned agencies growing through collaboration."
624,"if a plane was on some type of treadmill that detects speed, will it ever take off?

If the plane is on a treadmill like the ones we run on at the gym, then it won't really be 'going' anywhere and will not take off because no air is passing by the wings to generate lift.  \n\nI think you might have to clarify this one further..."
625,"Chorus Frog Found Croaking in Virginia (AP) AP - The Southern chorus frog has been found in southeastern Virginia, far outside its previously known range. The animal had never before been reported north of Beaufort County, N.C., about 125 miles to the south.

Chorus Frog Found Croaking in Virginia (AP) AP - The Southern chorus frog has been found in southeastern Virginia, far outside its previously known range. The animal had never before been reported north of Beaufort County, N.C., about 125 miles to the south."
626,"Do you have a recommendation for a clean, quiet and decent apartment complex in Vegas?

It depends on where you want to move.  I lived in Crystal Creek at Warm Springs, Henderson, NV 89014  Very affordable and the place is pretty decent."
627,"Stanley Consultants

Stanley Consultants Inc. is an American-based international engineering construction and environmental engineering services company with its headquarters in Muscatine Iowa U.S.A.. Stanley Consultants also has offices in 17 other locations in the U.S. and 10 countries. The company has undertaken projects in over 96 countries.Stanley Consultants began as a small engineering firm in Muscatine Iowa founded by Charles Young in 1913. In 1932 C."
628,"IBM's mainframe momentum continues Big Blue's ""dinosaur"" mainframe business gets a boost with a European customer consolidating SAP applications using Linux.

IBM's mainframe momentum continues Big Blue's ""dinosaur"" mainframe business gets a boost with a European customer consolidating SAP applications using Linux."
629,"Do all professional athletes do steroids now?

I would say a good majority are, but the question is whether the steroid is considered a performance enhancing steroid or not. Andro was legal while Mark McGuire was using it, but subsequently banned. BALCO was reported to manufacture steroids that are desgined to avoid being detected during testing."
630,"Intafact Beverages Limited

SABMiller made an initial investment of over US$100m in the Onitsha brewery that was commissioned on 30 August 2012.In 2014 a decision was made to invest US$110 million to increase the current annual capacity from 700 000 to 2.1 million hectolitres.The capacity upgrade is due to be completed in 2015."
631,"Why are we here?

To ask and answer questions. Duh!"
632,"Arriva Buses Wales

Arriva Buses Wales is a bus operator providing services in North Wales and Chester. It is a subsidiary of Arriva."
633,"What's the best way to clean a keyboard?

There are commercial kits available, but a can of compressed air, a lint-free cloth or wipes, mild dishwashing liquid, and a vacuum cleaner with a soft brush are all you really need for a basic cleaning. \nAfter turning off your computer and unplugging your keyboard, gently shake the keyboard upside down over some newspaper to dislodge loose crumbs and particles. \nUse the can of compressed air to blow a stream of air between the keys. \nDampen a lint-free cloth with a diluted solution of dishwashing liquid and water to wipe down the keys. \nUse the vacuum cleaner brush attachment to suck away any remaining dirt or debris. <br />\nIf you have a membrane-type keyboard (it doesn't have a spring under each key) and the keys are truly grungy, you can remove the keys with a small screwdriver and use cotton swabs and 90% isopropyl alcohol to get it sparkling clean. If you are still feeling industrious, next you can tackle cleaning your mouse. \nOf course, if cleaning your keyboard seems a truly undesirable task, you can always buy a new one for around $20."
634,"Mauritanian Capital Battles Locust Swarm (AP) AP - Residents burned tires and trash in the streets Thursday trying to drive off swarms of locusts descending on the region in what a U.N. agency called the worst sub-Saharan invasion in more than a decade.

Mauritanian Capital Battles Locust Swarm (AP) AP - Residents burned tires and trash in the streets Thursday trying to drive off swarms of locusts descending on the region in what a U.N. agency called the worst sub-Saharan invasion in more than a decade."
635,"How are animals classified?

Below is the taxonomy used by zoologists to classify animals.  Hope that helps."
636,"Can someone direct to me to a good site about volcanoes?

This site has the answer you are looking for:    http://www.infoplease.com/ipa/A0197833.html    Many more resources below..."
637,"Why are the colors of Christmas red and green?  What do these colors symbolize?

The origin of the popular Christmas colors red and green is speculated to be Italy, since the Italian flag's colors are red, green, and white and most of the Christmas traditions we have were usurped from early Pagan people of the 3rd Century.\n\nIn AD 274, Emperor Aurelian decreed December 25 as natalis solis invicti (""birth of the invincible sun""), a festival honoring the sun god Mithras known as Saturnalia. It had been celebrated by Pagans for centuries, but the emperor moved it to this later date.\n\nShortly thereafter, the Church Fathers likewise set the official date for celebrating the birth of Jesus as being December the 25th.\n\nThe Italians today commemorate Christmas for an entire month. Just as in the days of Pagan Rome with Saturnalia, the period between mid-December and early January is one constant celebration.\n\nRich Nativity scenes and the playing of bagpipes by the zampognari (shepards) are very important to the look and feel of Christmas in Italy."
638,"New NASA Supercomputer to Aid Theorists and Shuttle Engineers (SPACE.com) SPACE.com - NASA researchers have teamed up with a pair of Silicon Valley firms to build \  a supercomputer that ranks alongside the world's largest Linux-based systems.

New NASA Supercomputer to Aid Theorists and Shuttle Engineers (SPACE.com) SPACE.com - NASA researchers have teamed up with a pair of Silicon Valley firms to build \  a supercomputer that ranks alongside the world's largest Linux-based systems."
639,"Safety Net (Forbes.com) Forbes.com - After earning a PH.D. in Sociology, Danny Bazil Riley started to work as the general manager at a commercial real estate firm at an annual base salary of  #36;70,000. Soon after, a financial planner stopped by his desk to drop off brochures about insurance benefits available through his employer. But, at 32, ""buying insurance was the furthest thing from my mind,"" says Riley.

Safety Net (Forbes.com) Forbes.com - After earning a PH.D. in Sociology, Danny Bazil Riley started to work as the general manager at a commercial real estate firm at an annual base salary of  #36;70,000. Soon after, a financial planner stopped by his desk to drop off brochures about insurance benefits available through his employer. But, at 32, ""buying insurance was the furthest thing from my mind,"" says Riley."
640,"What does 4 8 15 16 23 42 _really_ mean?

Don't know yet, but lots of wild theories and mathematical approaches being tried (some, via\nhttp://myweb2.search.yahoo.com/search?p=4%208%2015%2016%2023%2042):\n\nhttp://www.d.kth.se/~dicander/lost.html\n\nhttp://www.4815162342.com/forum/viewforum.php?f=3"
641,"how does a helicopter fly

A helicopter gets its power from rotors or blades. When its rotors are spinning, a helicopter doesn't look much like an airplane. But the rotor blades have an airfoil shape like the wings of an airplane. So as the rotors turn, air flows more quickly over the tops of the blades than it does below. This creates enough lift for flight."
642,"Horry Telephone Cooperative

Horry Telephone Cooperative (HTC) is a telecommunications cooperative based in Horry County South Carolina. HTC was founded in 1952 to serve the rural areas of Horry County where it was cost prohibitive for national telephone companies to provide service.On August 2 2012 HTC announced a 20-year naming rights deal for Coastal Carolina University's Student Recreation and Convocation Center. The facility will be called The HTC Center."
643,"Pretty Log4J \\I've been a big fan of Log4J  for a while now but haven't migrated any code\over for one central reason.  The following line of code:\\    final static Logger logger = Logger.getLogger( ""some.name"" );\\... is amazingly ugly and difficult to work with.\\Most people use Log4J with a logger based on the classname:\\So we would probably see:\\    static Logger logger = Logger.getLogger( ""org.apache.commons.feedparser.locate.FeedLocator"" );\\Which is amazingly verbose.  A lot of developers shorten this to:\\    static Logger logger = Logger.getLogger( FeedLocator.class );\\But this still leaves us with cut and paste errors.\\What if we could just reduce it to:\\    static Logger logger = Logger.g ...\\

Pretty Log4J \\I've been a big fan of Log4J  for a while now but haven't migrated any code\over for one central reason.  The following line of code:\\    final static Logger logger = Logger.getLogger( ""some.name"" );\\... is amazingly ugly and difficult to work with.\\Most people use Log4J with a logger based on the classname:\\So we would probably see:\\    static Logger logger = Logger.getLogger( ""org.apache.commons.feedparser.locate.FeedLocator"" );\\Which is amazingly verbose.  A lot of developers shorten this to:\\    static Logger logger = Logger.getLogger( FeedLocator.class );\\But this still leaves us with cut and paste errors.\\What if we could just reduce it to:\\    static Logger logger = Logger.g ...\\"
644,"Reliance MediaWorks

Reliance MediaWorks Limited (RMW) is a Film and Entertainment Services Company and a member of the Reliance Group.The company is one of India's leading film and entertainment services companies with a presence across several media businesses including the theatrical exhibition of films television content production and distribution and film and media services. The company facilities have been MPAA certified."
645,"Where can you donate an old encyclopedia set?

Any public Library should be able to accept your donation.\n\nIf you are in the Bay area, Sunnyvale Public Library is the best library to donate.."
646,"Gordon Food Service

Gordon Food Service (GFS) is the largest privately held foodservice distributor in North America with sales of $5.5 billion in 2007 and expected to finish 2012 with over $10 billion. Headquartered in Grand Rapids Michigan[1] GFS has GFS Marketplace stores in the states of Florida Illinois Indiana Kentucky Michigan Ohio Pennsylvania and Tennessee."
647,"Invictus Games

Invictus Games is an independent Hungarian video game development studio founded in 1992 by Tamás Kozák and Ákos Diviánszky. They specialize in racing simulation games like Project Torque Street Legal and Street Legal Racing Redline Insane and onEscapee. Their publishers include Codemasters Activision 1C Gamepot and Joyzone."
648,"Taking the Microsoft Rorschach test CNET News.com's Charles Cooper asks what it is about Microsoft that pushes so many people straight over the edge?

Taking the Microsoft Rorschach test CNET News.com's Charles Cooper asks what it is about Microsoft that pushes so many people straight over the edge?"
649,"Study Says Birds Feed Other Birds' Young (AP) AP - It's a lesson many little humans could learn from baby birds: Sometimes, being nice to other youngsters pays off. Brown-headed cowbirds, like several other bird species, leave their eggs in the nests of other birds, who then feed and raise the cowbird chicks.

Study Says Birds Feed Other Birds' Young (AP) AP - It's a lesson many little humans could learn from baby birds: Sometimes, being nice to other youngsters pays off. Brown-headed cowbirds, like several other bird species, leave their eggs in the nests of other birds, who then feed and raise the cowbird chicks."
650,"Money Funds Fell in Latest Week (AP) AP - Assets of the nation's retail money market mutual funds fell by  #36;1.17 billion in the latest week to  #36;849.98 trillion, the Investment Company Institute said Thursday.

Money Funds Fell in Latest Week (AP) AP - Assets of the nation's retail money market mutual funds fell by  #36;1.17 billion in the latest week to  #36;849.98 trillion, the Investment Company Institute said Thursday."
651,"Epik Subwoofers

Epik Subwoofers was a US-based home audio manufacturing company specializing in high-end subwoofers. They catered to the direct online market for home audio and music enthusiasts.On January 12 2014 on their web page Epik Subwoofer announced that after 7 years in business they would be closing operations."
652,"Susquehanna International Group

Susquehanna International Group (SIG) is a privately held global investment trading and technology firm servicing securities markets worldwide. SIG comprises a number of affiliated entities specializing in trading and proprietary investments in equities fixed income energy commodity index and derivative products private equity and venture capital research customer trading and institutional sales."
653,"MSBlast suspect pleads guilty The 19-year-old faces up to 37 months in prison after admitting to creating the ""MSBlast.B"" variant.

MSBlast suspect pleads guilty The 19-year-old faces up to 37 months in prison after admitting to creating the ""MSBlast.B"" variant."
654,"Video games 'good for children' Computer games can promote problem-solving and team-building in children, say games industry experts.

Video games 'good for children' Computer games can promote problem-solving and team-building in children, say games industry experts."
655,"Cambridge Broadband

Cambridge Broadband Networks Limited (CBNL) develops and manufactures point-to-multipoint (PMP) wireless backhaul and access solutions serving telecommunication customers in over 30 countries. PMP is a wireless technology which creates a radio link between a central location and multiple cell sites. The Company is a privately held company backed by institutional investors: Amadeus Capital Partners Accel Partners TVM Capital GmbH Adara Venture Partners and Samsung Ventures Europe."
656,"Who is Earth-2 Superman and how is he different from regular Superman?

It's relatively simple.  Back in 1961, DC Comics revealed that all of their Golden Age (c. 1939-1945) characters had lived on a different Earth from their Silver Age (c. 1956-1970) characters.  Some characters (Batman, Robin, Wonder Woman) were virtually the same on each Earth, while others (The Flash, Green Lantern, the Atom) were radically different.  \nEarth 2's Superman was slightly less powerful than Earth 1's, mostly adhering to the classic ""Faster than a speeding bullet, more powerful than a locomotive, able to leap tall buildings in a single bound"" description.  Earth 1's Superman could travel faster than light, juggle planets, and had a host of super powers including super-breath, super-ventriloquism, and super-hypnotism.  Earth 2's Superman eventually married Lois Lane and became the editor of the Daily Star before (temporarily) disappearing in 1985's ""Crisis on Infinite Earths.""  Earth 1's Superman finished his adventures in Alan Moore's ""Whatever Happened to the Man of Tomorrow?,"" a two-parter than wrapped up and resolved some 30 years of continuity.  Both Supermen were supplanted by John Byrne's 1985 reboot of the character, which was intended to simplify that continuity and start over from scratch.\nEarth 2's Superman has reappeared twice since ""Crisis;"" once in 1999's ""Kingdom Come,"" and most recently in 2005's ""Infinite Crisis.""  What his role is in this maxiseries is undetermined as of this writing.  Earth 1's Superman has yet to reappear, but longtime fans can always hope."
657,"AmalBank

Amalgamated Bank Limited commonly known as AmalBank is a commercial bank in Ghana."
658,"Animating for the Super Bowl Against an impossible deadline, a small team at Sony Cinematics Solutions Group created a two-minute animated promo to prove that a tech-savvy group could do dazzling broadcast work. Aug 13

Animating for the Super Bowl Against an impossible deadline, a small team at Sony Cinematics Solutions Group created a two-minute animated promo to prove that a tech-savvy group could do dazzling broadcast work. Aug 13"
659,"Feds Accused of Exaggerating Fire Impact (AP) AP - The Forest Service exaggerated the effect of wildfires on California spotted owls in justifying a planned increase in logging in the Sierra Nevada, according to a longtime agency expert who worked on the plan.

Feds Accused of Exaggerating Fire Impact (AP) AP - The Forest Service exaggerated the effect of wildfires on California spotted owls in justifying a planned increase in logging in the Sierra Nevada, according to a longtime agency expert who worked on the plan."
660,"Real ""Danny Deckchairs"" Soar With Just a Seat and Some Balloons In the new movie &lt;i&gt;Danny Deckchair,&lt;/i&gt; a truck driver ties party balloons to a chair and flies away. It's called cluster ballooning, and believe it or not, it's a real sport.

Real ""Danny Deckchairs"" Soar With Just a Seat and Some Balloons In the new movie &lt;i&gt;Danny Deckchair,&lt;/i&gt; a truck driver ties party balloons to a chair and flies away. It's called cluster ballooning, and believe it or not, it's a real sport."
661,"Apple Ships Motion Apple has begun shipping Motion, which delivers high-performance, real-time motion graphics design and integration with Final Cut Pro HD and DVD Studio Pro 3, at a breakthrough price of \$299. Aug 10

Apple Ships Motion Apple has begun shipping Motion, which delivers high-performance, real-time motion graphics design and integration with Final Cut Pro HD and DVD Studio Pro 3, at a breakthrough price of \$299. Aug 10"
662,"Pasažieru vilciens

Pasažieru vilciens (Passenger train abbreviated: PV) is the only passenger-carrying railway company in Latvia operating both electric and diesel trains on various lines throughout the country. It was formed in November 2001 by bringing together three separate companies under one name creating the first subsidiary of Latvian Railways (Latvijas dzelzceļš). PV currently operates twelve routes (four electric eight diesel) with its main operating base being the capital city Riga."
663,"Which soccer team has won the most European club championships?

Real Madrid has won 9 titles, followed by 6 for AC Milan and 5 for Liverpool."
664,"Sony zooms in with new TV tech Electronics giant develops new television technology to attack core business from a new angle.

Sony zooms in with new TV tech Electronics giant develops new television technology to attack core business from a new angle."
665,"Who is the world's highest paid actress?

Cameron Diaz briefly surpassed Julia Roberts in 2004, but Julia is back on top:"
666,"Wall St. Bears Claw Back Into the Black (Reuters) Reuters - Short-sellers, Wall Street's dwindling\band of ultra-cynics, are seeing green again.

Wall St. Bears Claw Back Into the Black (Reuters) Reuters - Short-sellers, Wall Street's dwindling\band of ultra-cynics, are seeing green again."
667,"Durata Therapeutics

Durata Therapeutics established in 2009 is a clinical development stage pharmaceutical company which focuses on the treatment of infectious diseases. The company acquired dalbavancin a long-acting semisynthetic lipoglycopeptide antibiotic from Pfizer in December 2009. Durata has initiated two Phase III studies of dalbavancin for intravenous (IV) treatment of acute bacterial skin and skin structure infections."
668,"What are good sources to find out about new gospel artists?

CCM Magazine or their online website will give you information on up and coming artists in the Christian Music field."
669,"Dolphin Energy

Dolphin Energy is a gas company of Abu Dhabi United Arab Emirates. It was established in March 1999 by the Government of Abu Dhabi. As of today Dolphin Energy is owned by Mubadala Development Company on behalf of the Government of Abu Dhabi (51% of shares) Total S.A. (24.5%) and Occidental Petroleum (24.5%)."
670,"Chapman's

Chapman's is the largest independent ice cream and ice water products manufacturer in Canada. In 1973 David and Penny Chapman purchased the Creamery in Markdale Ontario a village just south of Georgian Bay. The company started out as a small creamery with four employees and two trucks and has grown into a multi million dollar business since then. Chapman's produces products under the company brand name as well as store brand products."
671,"Channel Express

Channel Express (Air Services) Limited was an airline with its head office in Building 470 at Bournemouth International Airport in Christchurch Dorset near Bournemouth. It operated scheduled services from Bournemouth to the Channel Islands and nightly cargo services to Europe and throughout the UK on behalf of Royal Mail and other overnight express carriers."
672,"Google Sets Date for IPO Google Inc. (GOOG) will close the registration process for its IPO auction Thursday, setting the stage for the online search engine leader's hotly anticipated stock market debut. Google plans to launch an unusual auction to sell 25.7 million shares shortly after closing the registration.

Google Sets Date for IPO Google Inc. (GOOG) will close the registration process for its IPO auction Thursday, setting the stage for the online search engine leader's hotly anticipated stock market debut. Google plans to launch an unusual auction to sell 25.7 million shares shortly after closing the registration."
673,"Modern Dairy

Modern Dairy is a Chinese dairy and the largest producer of milk in China. The dairy counts 15 industrial farms and an additional 4 are under construction. KKR is a major investor putting in along with other investors $150 million into the dairy."
674,"Is there another cure for headaches besides taking pain killers?

If you would like to cure headaches naturally, try to take a lime, cut it into half and rub it on your \nforehead. The throbbing will go away.  This worked for me."
675,"Warner Bros. International Television

Warner Bros. International Television (also known as Warner Bros. Worldwide Television and Warner Bros. International Television Distribution) is the Global television arm of Warner Bros. Television and a subsidiary of Warner Bros. Entertainment formed in 1996. It is a a company apart of one of the largest media firms in the world Time Warner. Warner Bros. International Television distributes from the following:"
676,"Rand falls on shock SA rate cut Interest rates are trimmed to 7.5 by the South African central bank,  but the lack of warning hits the rand and surprises markets.

Rand falls on shock SA rate cut Interest rates are trimmed to 7.5 by the South African central bank,  but the lack of warning hits the rand and surprises markets."
677,"Is there a good reference for California Landlord-Tenant Law?

Check out ""California Tenants:  A Guide to Residential Tenants' and Landloards' Rights and Responsibilities"" (listed as a reference below) from the department of Consumer Affairs."
678,"Development Bank of the Philippines

The Development Bank of the Philippines (Filipino: Bangko sa Pagpapaunlad ng Pilipinas Castilian Spanish: Banco de Agricola y Hacienda de Filipinas or Banco de Desarollo de Filipinas) commonly known by its initials DBP is a state-owned development bank with headquarters in Makati Philippines.It is the seventh-largest bank in the Philippines in terms of assets and is the second-largest government-owned bank next only to Landbank."
679,"What is the best checking account balancing interest and service?

It depends on the level of service you are looking for. For example, is internet access good enough for you, or do you prefer a bank with local branches? For me, Etrade offers the ease of online access but reasonable interest. On the other hand, Citi bank has many local branches but low or no interet in checking.\n\nThe best site that helps you to compare interest offers is www.bankrate.com. It also rates the reputation of the bank. Once you select the interest level and reputation level that you like, come back here and ask if people have good/bad experiences with that bank. Hope this helps."
680,"Banca di Credito Sardo

The Banca di Credito Sardo SpA is an italian bank headquartered in Cagliari Sardinia. It was established in 2009 after the fusion with the Banca CIS (acronym of Credito Industriale Sardo) and the financial group Intesa Sanpaolo.Template:What?The Bank has 1200 employees 116 bank offices and 240000 clients.The head office building located in Cagliari was designed by the italian architect Renzo Piano."
681,"Angstrem (company)

Angstrem Group (Russian: ОАО «Ангстрем» named after angstrom) is a group of Russian companies one of the largest manufacturers of integrated circuits in Eastern Europe.The group includes: OAO Angstrem (the parent company design and manufacturing of electronic products and semiconductors); OAO Angstrem-M (custom design of integrated circuits staff training); OAO Angstrem-T (under-construction plant with 130-90 nm topology); OAO Angstrem-2M NGO Angstrem OAO Antek↑"
682,"What is the difference between software and hardware?

Hardware is the physical componentry of a computer system.  Memory chips, mice, monitors, and keyboards are all hardware.  \n\nSoftware is the information stored on the computer, so programs and data are considered to be software.  Basically, if you can email it to someone, it's software."
683,"What building housed the first elevator?

Haughwout Building in NYC 1857"
684,"Should teachers be required to renew their credentials every 5 years?

On one side I say yes and on the other I say no. It depends really. Some teachers I do not think should be teachers, and I think this will help remove them, yet the good teachers also may be removed because of that too."
685,"Getting beyond the next big thing McKinsey says a post-boom tech industry can profit mightily by taking stock in the operations of many slower-growth industries.

Getting beyond the next big thing McKinsey says a post-boom tech industry can profit mightily by taking stock in the operations of many slower-growth industries."
686,"Are there good surf spots on India's coast?

You can surf in the beaches of Goa.  \n\nhttp://www.indianbeachesportal.com/goa%2Dbeaches/"
687,"Nasa help for stem cell study UK tissue engineering experts are teaming up with NASA to find treatments for diseases back on Earth.

Nasa help for stem cell study UK tissue engineering experts are teaming up with NASA to find treatments for diseases back on Earth."
688,"How to get rid of stretch marks after pregnancy?

One word: Strivectin. And, its been reappropriated by the pretty people as a fantastic facial wrinkle cream. Everyone I know swears by it. Banish the stretch marks and forego the Preparation-H. All at the same time. :-)"
689,"E. D. Abbott Ltd

Abbott of Farnham E D Abbott Limited was a British coachbuilding business based in Farnham Surrey trading under that name from 1929. A major part of their output was under sub-contract to motor vehicle manufacturers. Their business closed in 1972."
690,"Will Russia, the Oil Superpower, Flex Its Muscles? Russia is again emerging as a superpower - but the reason has less to do with nuclear weapons than with oil.

Will Russia, the Oil Superpower, Flex Its Muscles? Russia is again emerging as a superpower - but the reason has less to do with nuclear weapons than with oil."
