id,text
859,"A ""triskaidekaphobia"" is the extreme fear of the number 13."
860,"The ""world's"" highest capital city is La Paz, Bolivia, sitting at 11,942 feet above sea level."
861,"A ""proboscis"" is the elongated sucking mouthpart of an insect or the trunk of an elephant."
862,"The ""first"" book printed in English was The Recuyell of the Historyes of Troye by William Caxton in 1473."
863,"A ""xeric"" environment is one that is extremely dry, such as a desert."
864,"The ""world's"" longest animal is the Siphonophore, a deep-sea creature that can reach 150 feet in length."
865,"A ""zephyr"" is a soft, gentle breeze, named after Zephyrus, the Greek god of the west wind."
866,"The ""first"" successful ""supersonic"" flight was achieved by Chuck Yeager in 1947 in the Bell X-1."
867,"A ""yob"" (slang for a rowdy person) is actually ""boy"" spelled backward, originating from Victorian backslang."
868,"The ""world's"" largest ""hot desert"" is the Sahara, but it is only the third largest desert overall behind Antarctica and the Arctic."
869,"A ""wunderkind"" is a person who achieves great success when they are very young."
870,"The ""first"" recorded ""solar eclipse"" was documented by Chinese astronomers over 4,000 years ago."
871,"A ""vellum"" is a high-quality parchment made from the skin of a young calf."
872,"The ""world's"" most widely translated book is the Bible, followed by The Little Prince."
873,"A""standard"" measure for the spiciness of peppers is the Scoville scale, invented by Wilbur Scoville in 19"
874,"The ""first"" feature film ever made was the 70-minute Australian movie The Story of the Kelly Gang in 1906."
875,"A ""limpet's"" teeth are made of goethite, which is officially the strongest biological material ever discovered, surpassing spider silk."
876,"The ""first"" person to ever be convicted of speeding was Walter Arnold in 1896; he was going 8 mph in a 2 mph zone."
877,"A ""haboob"" is a giant wall of dust pushed along the ground by a thunderstorm's downdraft, common in the Sahara and Arizona."
878,"The ""world's"" oldest living animal is a 507-year-old quahog clam named Ming, who was accidentally killed by scientists trying to determine its age."
879,"A ""seiche"" is a standing wave in an enclosed body of water, like a lake, that sloshes back and forth due to atmospheric pressure changes."
880,"A ""volvelle"" is a medieval ""paper computer"" with rotating parts used for calculating astronomical positions."
881,"The ""world's"" largest organ (the musical instrument) is the Boardwalk Hall Auditorium Organ, featuring 33,112 pipes."
882,"A ""thundersnow"" is a rare weather event where lightning and thunder occur during a snowstorm rather than rain."
883,"The ""first"" recorded ""pirate"" in history was a woman named Queen Teuta of Illyria, who commanded a fleet in 230 BC."
884,"A ""glory"" is an optical phenomenon that looks like a circular rainbow around the shadow of your own head, often seen from airplanes."
885,"The ""world's"" most remote point from any ocean is the Eurasian Pole of Inaccessibility, located in northwestern China."
886,"A ""pingo"" is a massive mound of earth-covered ice in the Arctic that can grow to the size of a small hill."
887,"The ""first"" patent for a ""telescope"" was filed by Hans Lippershey in 1608, but he was actually denied the patent."
888,"A ""solenoid"" is a coil of wire that acts as a magnet when an electric current passes through it."
889,"The ""world's"" deepest shipwreck ever discovered is the USS Johnston, sitting 21,180 feet below the surface."
890,"A ""krummholz"" is the name for trees that have been stunted and deformed by extreme wind and cold near the treeline."
891,"The ""first"" person to fly across the English Channel was Louis Blériot in 1909."
892,"A ""frazil"" is a slushy collection of ice crystals that forms in supercooled, fast-moving water."
893,"The ""world's"" largest island within a lake, on an island within a lake, on an island, is located in the Philippines (Vulcan Point)."
894,"A ""bolometer"" is a device used to measure the power of incident electromagnetic radiation via heating."
895,"A ""tessellation"" is a pattern of shapes that fits together perfectly without gaps or overlaps, like a honeycomb."
896,"The ""world's"" shortest international border is only 85 meters long, connecting Morocco to the Spanish territory of Peñón de Vélez de la Gomera."
897,"A ""cryovolcano"" is a volcano that erupts volatiles such as water, ammonia, or methane, instead of molten rock (found on icy moons)."
898,"The ""first"" recorded ""lottery"" was held in the Low Countries in the 15th century to raise money for town fortifications."
899,"A ""parallax"" is the displacement or difference in the apparent position of an object viewed along two different lines of sight."
900,"The ""world's"" largest ""underground city"" is Derinkuyu in Turkey, which could once house 20,000 people."
901,"A ""mondegreen"" is a misheard word or phrase that creates a new meaning, often in song lyrics."
902,"The ""first"" person to survive a fall from the Empire State Building was Elvita Adams in 1979; a gust of wind blew her onto a ledge one floor down."
903,"A ""lenticular"" cloud is a lens-shaped cloud that forms at high altitudes, often mistaken for a UFO."
904,"The ""world's"" oldest ""living"" brand is the Kongo Gumi construction company in Japan, founded in 578 AD."
905,"A ""geyser"" requires a unique combination of water, heat, and a plumbing system made of pressure-resistant silica."
906,"The ""first"" ""revolving"" restaurant was built in the Florianturm telecommunications tower in Germany in 1959."
907,"A ""scordatura"" is a technique in music where string instruments are tuned to non-standard notes for a specific piece."
908,"The ""world's"" largest ""boulder"" is Mount Augustus in Australia (it is twice the size of Uluru)."
909,"A ""phenology"" is the study of periodic plant and animal life cycle events as they are influenced by variations in climate."
910,"The ""first"" person to reach the ""Challenger Deep"" solo was James Cameron in 2012."
911,"A ""yottameter"" is the largest official unit of distance in the metric system"
912,"The ""world's"" loudest ""animal"" relative to its size is the water boatman bug, which makes a sound of 99 decibels by rubbing its parts together."
913,"A ""quincunx"" is the arrangement of five objects in a square with one in the middle, like the number 5 on a die."
914,"The ""first"" ""web"" browser was actually called WorldWideWeb (no spaces) and was created by Tim Berners-Lee in 18 days."
915,"A ""zephyr"" specifically refers to a light wind blowing from the west."
916,"The ""world's"" longest ""alphabet"" is the Khmer alphabet from Cambodia, with 74 letters."
917,"A ""sphygmomanometer"" is the technical name for the cuff used by doctors to measure blood pressure."
918,"The ""first"" ""commercial"" jetliner was the de Havilland Comet, which entered service in 1952."
919,"A ""nadir"" is the point on the celestial sphere directly below an observer, opposite the zenith."
920,"The ""world's"" largest ""delta"" is the Ganges-Brahmaputra Delta in India and Bangladesh."
921,"A""stochastic"" process is one where the outcome is determined by a random probability distribution."
922,"The ""Athanasius Kircher"" cat organ was a 17th-century hypothetical instrument that would pull cats' tails to produce different pitches."
923,"A ""quipu"" was an ancient Incan device made of knotted strings used to record data and accounts without a written alphabet."
924,"The ""first"" person to be profile-featured on a US coin while still alive was Calvin Coolidge in 1926."
925,"A ""varda"" is a Romani word for a caravan, which entered British slang as ""vardo."""
926,"The ""world's"" largest vacuum chamber is at NASA’s Plum Brook Station; it is 100 feet wide and 122 feet tall."
927,"The ""first"" transatlantic flight was actually completed by Alcock and Brown in 1919, eight years before Charles Lindbergh’s solo flight."
928,"A ""lithops"" is a genus of succulent plants from Africa that look exactly like small stones to avoid being eaten."
929,"The ""world's"" shortest commercial runway is at Juancho E. Yrausquin Airport on the island of Saba, measuring only 1,312 feet."
930,"A ""sphenopalatine ganglioneuralgia"" is the scientific term for a ""brain freeze"" caused by eating cold food too fast."
931,"The ""first"" use of ""biological warfare"" occurred in 1346 when the Mongol army catapulted plague-infested corpses over the walls of Caffa."
932,"A ""pipsissewa"" is a small evergreen plant used in the original flavoring of some root beers."
933,"The ""world's"" deepest hole ever dug by humans is the Kola Superdeep Borehole in Russia, reaching 40,230 feet (7.6 miles) down."
934,"A ""tritium"" exit sign can glow for over 10 years without any electricity or batteries due to radioactive decay."
935,"The ""first"" recorded ""strike"" in history was by Egyptian tomb builders in 1152 BC because their grain rations were delayed."
936,"A ""scordatura"" is an alternative tuning for a string instrument, used by composers like Mahler to change the instrument's timbre."
937,"The ""world's"" largest ""kinetic sculpture"" is the ""Strandbeests"" created by Theo Jansen, which walk across beaches using only wind power."
938,"A ""pnumatic"" dispatch system was once used in New York City to move up to 200,000 letters per hour in underground tubes."
939,"The ""first"" ""revolving door"" was patented in 1888 by Theophilus Van Kannel because he hated the social obligation of holding doors for people."
940,"A ""crepuscular"" animal is one that is primarily active during twilight (dawn and dusk), such as deer or fireflies."
941,"The ""world's"" largest ""brick"" building is the Malbork Castle in Poland, built by the Teutonic Knights."
942,"A ""fipple"" is the mouthpiece of a recorder or whistle that directs air against a sharp edge to produce sound."
943,"The ""first"" ""programmable"" machine was a 1st-century AD automated theater display created by Hero of Alexandria."
944,"A ""thaumatrope"" is an optical toy from the 19th century that uses a spinning disk to merge two images into one."
945,"The ""world's"" most isolated tree was the Tree of Ténéré in Niger, which was the only tree for 250 miles until a drunk truck driver hit it in 1973."
946,"A ""kurtosis"" is a statistical measure used to describe the ""tailedness"" of a probability distribution."
947,"The ""first"" ""underwater"" cable was laid across the English Channel in 1850 to transmit telegraph signals."
948,"A ""synecdoche"" is a figure of speech in which a part is made to represent the whole, such as saying ""hired hands"" for workers."
949,"The ""world's"" oldest ""customer complaint"" is a 3,750-year-old clay tablet from a customer named Nanni who was angry about poor-quality copper."
950,"The ""first"" ""non-stop"" balloon flight around the world was completed by Bertrand Piccard and Brian Jones in 1999."
951,"A ""grawlix"" is the string of symbols (like $#@!%$) used in comics to represent profanity."
952,"The ""world's"" largest ""salt flat"" is the Salar de Uyuni in Bolivia, which is so flat it is used to calibrate satellite altimeters."
953,"A ""mnemonist"" is an individual with the ability to remember unusually long lists of data or information."
954,"The ""first"" ""digital"" wristwatch was the Hamilton Pulsar, released in 1972; it cost more than a car at the time."
955,"A ""parallax"" error occurs when the position of an object appears to differ when viewed from different angles."
956,"The ""world's"" largest ""diamond"" ever found was the Cullinan Diamond, which weighed 3,106 carats (about 1.37 pounds)."
957,"The ""first"" ""successful"" cesarean section where both mother and child survived was performed in 1794 in Virginia."
958,"A ""pognophile"" is a person who is particularly fond of beards."
959,"The ""world's"" largest ""iceberg"" ever recorded was Iceberg B-15, which was larger than the island of Jamaica."
960,"A ""mondegreen"" is a misheard word or phrase that gives a new meaning to a song lyric or poem."
961,"The ""world's"" oldest ""living"" organism is technically Pando, a colony of quaking aspens in Utah sharing one root system."
962,"A ""borborygmus"" is the medical term for the rumbling or gurgling noise made by the movement of gas in the intestines."
963,"The ""first"" ""patent"" for a ""bicycle"" (then called a velocipede) was granted to Pierre Lallement in 1866."
964,"The ""world's"" highest ""unclimbed"" mountain is Gangkhar Puensum in Bhutan, which is off-limits for religious reasons."
965,"The ""Great Stink"" of 1858 in London was so pungent due to untreated human waste in the Thames that Parliament had to soak their curtains in chloride of lime to bear the smell."
966,"A ""brannock"" is the official name for the metal device used in shoe stores to measure the length and width of your foot."
967,"The ""first"" person to ever be issued a pilot's license was Glenn Curtiss, who received License No. 1 in the US."
968,"A ""dysania"" is the state of finding it extremely difficult to get out of bed in the morning."
969,"The ""world's"" oldest known recipe is for beer, found on a Sumerian clay tablet dating back to 1800 BC."
970,"A ""qualtagh"" is the first person you meet after leaving your house on an important day, traditionally believed to bring luck in Manx folklore."
971,"The ""first"" use of ""fingerprinting"" for criminal identification was in Argentina in 1892 to solve a murder case."
972,"A ""snollygoster"" is a 19th-century term for a shrewd, unprincipled person, especially a politician."
973,"The ""world's"" largest ""underground lake"" is Dragon's Breath Cave in Namibia, located 330 feet below the surface."
974,"A ""vampire"" pump is a specialized hand-operated vacuum pump used to sample liquids from drums or tanks."
975,"The ""first"" recorded ""patent"" for a steam engine was granted to Thomas Savery in 1698, nearly a century before James Watt’s version."
976,"A ""pipsissewa"" is a plant whose name comes from the Cree word meaning ""to break into small pieces,"" referring to its supposed ability to break up kidney stones."
977,"The ""world's"" longest ""geological period"" was the Proterozoic Eon, which lasted nearly 2 billion years."
978,"A ""natiform"" object is something that is naturally shaped like a pair of buttocks, such as certain fruits or stones."
979,"The ""first"" ""automobile"" was actually a steam-powered tricycle built by Nicolas-Joseph Cugnot in 1769."
980,"A ""rhinovirus"" is the most common viral infectious agent in humans and is the predominant cause of the common cold."
981,"The ""world's"" largest ""single-dish"" radio telescope is the FAST telescope in China, which has a diameter of 500 meters."
982,"A ""kerf"" is the width of the cut made by a saw blade or torch in a piece of material."
983,"The ""first"" ""commercial"" airplane flight lasted only 23 minutes, traveling between St. Petersburg and Tampa, Florida, in 1914."
984,"A ""scupper"" is an opening in the side walls of an open-air structure or ship that allows water to drain off."
985,"A ""scupper"" is an opening in the side walls of an open-air structure or ship that allows water to drain off."
986,"A ""vorticity"" meter is an instrument used in fluid dynamics to measure the local rotation of a fluid."
987,"The ""first"" ""vacuum cleaner"" was so large it had to be horse-drawn and stayed outside the house while hoses were run through the windows."
988,"A ""zugzwang"" is a situation in chess where a player is put at a disadvantage because they must make a move when they would prefer to do nothing."
989,"The ""world's"" deepest ""natural"" cave is the Veryovkina Cave in Georgia, plunging 7,257 feet down."
990,"A ""gaiter"" is a protective sleeve that covers the gap between your boot and your trousers to keep out debris."
991,"The ""first"" ""recorded"" music was captured by Édouard-Léon Scott de Martinville in 1860 using a ""phonautograph."""
992,"A ""heel-tap"" is the small amount of liquor left in the bottom of a glass after drinking."
993,"The ""world's"" largest ""amphibian"" is the Chinese Giant Salamander, which can grow to nearly 6 feet long."
994,"A ""muntin"" is the thin strip of wood or metal that separates and holds panes of glass in a window."
995,"The ""first"" ""all-metal"" airplane was the Junkers J 1, which flew in 1915."
996,"A ""whipper-snapper"" originally referred to a person who hung around the woods snapping whips to show off."
997,"The ""world's"" oldest ""wooden"" building is the Horyu-ji temple in Japan, constructed in 607 AD."
998,"A ""tessera"" is the individual small square of stone, glass, or tile used to create a mosaic."
999,"The ""first"" ""successful"" submarine attack in history was by the H.L. Hunley during the American Civil War."
1000,"A ""pogonip"" is an icy winter fog that contains frozen water crystals, a term used by the Shoshone people."
1001,"The ""world's"" highest ""navigable"" lake is Lake Titicaca, sitting at 12,507 feet above sea level."
1002,"A ""spile"" is a small wooden peg or brass tube used to tap a tree for sap or to vent a cask of ale."
1003,"The ""first"" ""synthetic"" fiber was Nylon, developed by Wallace Carothers at DuPont in 1935."
1004,"A ""defenestration"" is the act of throwing someone out of a window."
1005,"The ""world's"" largest ""unbroken"" coastline belongs to Canada, spanning over 150,000 miles."
